sequence,state
26054,0.1156873782802197
26055,0.895391674431784
26056,0.8913708864950431
26057,0.5579818486394108
26058,0.7681396302416741
26059,0.6170143120196333
26060,0.0826510083638025
26061,0.0694009288590481
26062,0.6805852068180913
26063,0.859276457354329
26064,0.6330496990006871
26065,0.1560622023509625
26066,0.173998014424784
26067,0.7512407166961416
26068,0.8333991344463743
26069,0.8103139625908851
26070,0.0652869440590607
26071,0.8610477039860797
26072,0.3048651427856573
26073,0.8745181911341617
26074,0.7536352670680759
26075,0.8579095366721207
26076,0.3960762295373609
26077,0.8883340581982178
26078,0.0710315354095621
26079,0.0898175676064566
26080,0.9513896522880824
26081,0.1984705371178245
26082,0.114236690610378
26083,0.8256090908713409
26084,0.5329894821643836
26085,0.8575700027862043
26086,0.4424655269981745
26087,0.6239831537817712
26088,0.0650643311871756
26089,0.7851245508796536
26090,0.1716706380384705
26091,0.5279944678692219
26092,0.8658688728134722
26093,0.0501168271242656
26094,0.2420249735553542
26095,0.9485628545134718
26096,0.8368887718541528
26097,0.7081687565516802
26098,0.1204159740097186
26099,0.6618207009896857
26100,0.8806532612153688
26101,0.7625904363499224
26102,0.0586749262989604
26103,0.0707920813177613
26104,0.3953325955828198
26105,0.4243264187866125
26106,0.4275319351112002
26107,0.0448879838380891
26108,0.0980563931443758
26109,0.1989278321257353
26110,0.7479168509857431
26111,0.7302156580694045
26112,0.9109787158448018
26113,0.0936587575601533
26114,0.9204573715839408
26115,0.5027991244169476
26116,0.7914572817955638
26117,0.0718908144807571
26118,0.9206416405318696
26119,0.8772552349318373
26120,0.3546569998040084
26121,0.2452036837603342
26122,0.8656832698672441
26123,0.0675502628172953
26124,0.9146783026143264
26125,0.7985735123121301
26126,0.8971496930672486
26127,0.5109275363190798
26128,0.5046597247009983
26129,0.9197256903772766
26130,0.940383358470885
26131,0.3896881710541787
26132,0.8310866628141006
26133,0.1561266705294596
26134,0.094020641344135
26135,0.8980612519680586
26136,0.9282740678711492
26137,0.6333031893127983
26138,0.6450311681822544
26139,0.9031367937769316
26140,0.9238372680874092
26141,0.0678445064569714
26142,0.2784299548346639
26143,0.2783974800375345
26144,0.282357433233175
26145,0.7172629572949746
26146,0.6544127419325397
26147,0.5840136942524806
26148,0.1798767499528423
26149,0.0711676278084159
26150,0.2254266603062901
26151,0.8005396346417464
26152,0.0966608782833929
26153,0.8322425345095003
26154,0.6049659010700685
26155,0.768114847873999
26156,0.2306744842844004
26157,0.8773248927550481
26158,0.1666569143198143
26159,0.7876113588292626
26160,0.1058158518196713
26161,0.054034117036242
26162,0.9425553272925336
26163,0.8381367335976951
26164,0.952020235644738
26165,0.2962304211575054
26166,0.8108643075369312
26167,0.630867756274252
26168,0.7164722520978786
26169,0.4473102304420003
26170,0.0487855469602289
26171,0.9238228994608052
26172,0.8528651631329169
26173,0.5949843435232756
26174,0.2379274011499779
26175,0.8981359029267361
26176,0.9218379614233516
26177,0.2584245111576167
26178,0.9054059224051104
26179,0.513277262514497
26180,0.0501148992627856
26181,0.0907577294008877
26182,0.8902280143562854
26183,0.922361506363417
26184,0.5281265376300286
26185,0.052668797391285
26186,0.0576500478806816
26187,0.3444906997240832
26188,0.9076504118061498
26189,0.4918494061393639
26190,0.9519822667418886
26191,0.8687710105537235
26192,0.6888067320981189
26193,0.3853605689437172
26194,0.0540168638872192
26195,0.1385990552705559
26196,0.7610114750267458
26197,0.0634827709618728
26198,0.8640657930288098
26199,0.1608229053359699
26200,0.7373157450894368
26201,0.8773870704326255
26202,0.684347053154522
26203,0.613097613569923
26204,0.884720860946345
26205,0.0974063491523979
26206,0.1500233832292196
26207,0.2199369694253199
26208,0.171548633628529
26209,0.955344511462714
26210,0.0635256093484691
26211,0.7946971958182768
26212,0.3405261227814677
26213,0.6949972283701349
26214,0.8958162523676081
26215,0.9432817025756984
26216,0.2140450868672819
26217,0.8680197749330202
26218,0.1927543623832793
26219,0.2141015512721209
26220,0.236984875613989
26221,0.8662172724032119
26222,0.0881512596510989
26223,0.920410072511086
26224,0.2424376807023338
26225,0.4589604500730405
26226,0.7781059739886842
26227,0.9323468624141896
26228,0.900883344698724
26229,0.4889325221748526
26230,0.9159766233152274
26231,0.8368738994610467
26232,0.0861660378439801
26233,0.8879043980813597
26234,0.3781017668402847
26235,0.9497209240885542
26236,0.6732073974912465
26237,0.8349584588363013
26238,0.6246012990191135
26239,0.1293112721941335
26240,0.0495045998056803
26241,0.912051387500289
26242,0.8856602421764398
26243,0.0736037645349648
26244,0.8568507098153357
26245,0.205853930406585
26246,0.0549048459114859
26247,0.104619352313945
26248,0.7970443107879385
26249,0.669990541379073
26250,0.8659988491805567
26251,0.9325550173717604
26252,0.9500197428909822
26253,0.909371435654198
26254,0.0533001683120675
26255,0.6648193500277195
26256,0.8839827792231397
26257,0.0770028286185397
26258,0.8168417479681594
26259,0.8333056731884263
26260,0.7729843192609818
26261,0.5339963602828625
26262,0.2654387339209755
26263,0.8101639994367874
26264,0.0513071592512874
26265,0.0980578102598753
26266,0.2666402980385189
26267,0.8806681201587098
26268,0.8485119705714439
26269,0.1032064138102642
26270,0.9051240687793614
26271,0.6977968367199879
26272,0.1624511244330924
26273,0.0482205442847222
26274,0.8554404117107464
26275,0.1298072762229499
26276,0.2457226609159188
26277,0.1302706630584767
26278,0.4854793912708022
26279,0.2429543112940038
26280,0.0479281597531317
26281,0.5752613587224802
26282,0.099558619014333
26283,0.8771318550056719
26284,0.3126432651098531
26285,0.1647896643084311
26286,0.0555654765385141
26287,0.9101157062627806
26288,0.0450186128839131
26289,0.675894166558089
26290,0.903566592046284
26291,0.1032855484351845
26292,0.1453854127580775
26293,0.8503070477905951
26294,0.8894613547807015
26295,0.1168242212653565
26296,0.4975803655189778
26297,0.9331823830723396
26298,0.8610901340936861
26299,0.3272654237433074
26300,0.0968644544143388
26301,0.1565769344705813
26302,0.3229346344872823
26303,0.2508305248029671
26304,0.3742344623865135
26305,0.4865462071735884
26306,0.1969067576317266
26307,0.6553063175187033
26308,0.9009379600740176
26309,0.6462707894937396
26310,0.2443149439552398
26311,0.441676189230451
26312,0.9337990442604648
26313,0.1148284519602651
26314,0.0766227721608116
26315,0.4009747730905946
26316,0.9183979824270172
26317,0.9328553236827444
26318,0.815154979706057
26319,0.7394630808527181
26320,0.7980327600235587
26321,0.0490035314687507
26322,0.059999179383951
26323,0.5925143106469112
26324,0.0677022196306229
26325,0.5222929605906432
26326,0.1288185847851463
26327,0.9449694405919474
26328,0.8986263727263573
26329,0.8711649996979949
26330,0.8780948280186197
26331,0.2375737313328461
26332,0.7082212113232298
26333,0.9118297180108884
26334,0.1320908777020029
26335,0.0672170649476512
26336,0.1210402440117312
26337,0.8060598140297582
26338,0.710889056623836
26339,0.5903577436577568
26340,0.1397037940740355
26341,0.1547600411591341
26342,0.8121152263955161
26343,0.3981622472711962
26344,0.7608468804761604
26345,0.0959756120742343
26346,0.1896746516955997
26347,0.0726199853100875
26348,0.1003599458682158
26349,0.1239942279303356
26350,0.9323357860471396
26351,0.0798207225020733
26352,0.2848042818604595
26353,0.7982345538549754
26354,0.8537642660543764
26355,0.8588422030071496
26356,0.0707328769244111
26357,0.0534081434738196
26358,0.0636050259265443
26359,0.9220898688953204
26360,0.4733659515275978
26361,0.8736613861610154
26362,0.1504806647291203
26363,0.0718859741833384
26364,0.4809603422295089
26365,0.929270854991276
26366,0.2174737345591017
26367,0.491652777370115
26368,0.0466299609263726
26369,0.7416198417299936
26370,0.4903677535729974
26371,0.0482818374816299
26372,0.1144951168556914
26373,0.1474921901378944
26374,0.8875111334354137
26375,0.8052962604375177
26376,0.112197680938356
26377,0.9275594830215926
26378,0.0578374237962178
26379,0.923250981725855
26380,0.9463816170562338
26381,0.7817300740980312
26382,0.9086200531050376
26383,0.8556270981636341
26384,0.9128558238373742
26385,0.6156646154740699
26386,0.0552832352587535
26387,0.6793546625637856
26388,0.2758567826893408
26389,0.6628565951408482
26390,0.8240239597446266
26391,0.6158766795690012
26392,0.9474099310161876
26393,0.1110148677558784
26394,0.1984498377247182
26395,0.1068766141097014
26396,0.1139407717668652
26397,0.5484417932809647
26398,0.776924614674011
26399,0.0728227288518097
26400,0.919310702988146
26401,0.0662656306477729
26402,0.0915275211216613
26403,0.6774324608446092
26404,0.1730705954302536
26405,0.906506021280344
26406,0.8972103308954626
26407,0.0464419492567141
26408,0.0724800453405584
26409,0.8650745828268425
26410,0.5539516340517918
26411,0.0785073459869332
26412,0.9417034490287054
26413,0.9389061790747258
26414,0.1511202343135389
26415,0.9419178002288666
26416,0.3578378889005089
26417,0.8946274625453672
26418,0.1861038128600105
26419,0.7087008696433336
26420,0.8733744161998157
26421,0.7403134500768028
26422,0.839982946410052
26423,0.9107865050130703
26424,0.3269557385148908
26425,0.1256964973582444
26426,0.6440890864663095
26427,0.1494759765614983
26428,0.9135657551019408
26429,0.3476829775961872
26430,0.2880518223751371
26431,0.4785715676779127
26432,0.2479798262826874
26433,0.9241674615604584
26434,0.9284326849872756
26435,0.1153165721785897
26436,0.5605092343915118
26437,0.9365292746009484
26438,0.802415978908588
26439,0.687246886876567
26440,0.9118741585363376
26441,0.0795452468332372
26442,0.9299183797193644
26443,0.0478168895162233
26444,0.0573837226880721
26445,0.8116491174886047
26446,0.0500813988994243
26447,0.0817462032283459
26448,0.5033822038075694
26449,0.0580236850557062
26450,0.7489738218173847
26451,0.0829547745562347
26452,0.8162241983923785
26453,0.4645829286645886
26454,0.0739816007720934
26455,0.1818578921151477
26456,0.9371966231725758
26457,0.1341189711305072
26458,0.2842713866631919
26459,0.0901784222089651
26460,0.7551746701389476
26461,0.0555826637746362
26462,0.7961685221805184
26463,0.9302778311869488
26464,0.1733864730831683
26465,0.4579562351184484
26466,0.2670434796076831
26467,0.4246703218744289
26468,0.0729450711986148
26469,0.7412879124232433
26470,0.9359308240255496
26471,0.2009323481520717
26472,0.1970485286936291
26473,0.0879669215851967
26474,0.1778284380796007
26475,0.0790946746057152
26476,0.071286140026083
26477,0.946361442939214
26478,0.0514862167000291
26479,0.1766326377542632
26480,0.9450369658040646
26481,0.0880005510662242
26482,0.7847133890147316
26483,0.0783856839723953
26484,0.1994360494213038
26485,0.1491470336432456
26486,0.3604343526438134
26487,0.9001818860862417
26488,0.4110970127823507
26489,0.103441644275842
26490,0.5523107865525821
26491,0.087628513704544
26492,0.3011314013586333
26493,0.9217201562714392
26494,0.8114858546003528
26495,0.8226116968557123
26496,0.2319389243257759
26497,0.9221547876125789
26498,0.1362139789597825
26499,0.5770694537545656
26500,0.9494490617125172
26501,0.8064016185150116
26502,0.5673722413851621
26503,0.3360242259266401
26504,0.8805418229122977
26505,0.0670559893094872
26506,0.4972521470523093
26507,0.8247439071243302
26508,0.1221446944248078
26509,0.1725725058016204
26510,0.9419361470682732
26511,0.5005344202103563
26512,0.7163861466444859
26513,0.834482772261467
26514,0.9083722776681908
26515,0.0799885827879985
26516,0.9260839010602472
26517,0.1132501419530439
26518,0.0526714797036428
26519,0.6490333964555509
26520,0.2581964726476615
26521,0.0718179637859609
26522,0.3383873703564046
26523,0.5228092956746992
26524,0.7170627948727561
26525,0.0855052851431621
26526,0.0784366081776823
26527,0.9485041559350889
26528,0.9336944285294504
26529,0.7646964657524501
26530,0.1784663140389021
26531,0.6622278768555282
26532,0.863173244854767
26533,0.2218153329957037
26534,0.1414278288636178
26535,0.9285216501178848
26536,0.9506996528238072
26537,0.7773897671397912
26538,0.7165703641510871
26539,0.268527454667107
26540,0.0863514883229963
26541,0.552425867763242
26542,0.934565775954893
26543,0.582263631897333
26544,0.1257415550239165
26545,0.0862280237525431
26546,0.2029256964022697
26547,0.2339297024568838
26548,0.9004483494215659
26549,0.1499377105246295
26550,0.4487602132901074
26551,0.2958590840949716
26552,0.867881474838769
26553,0.3604882306269789
26554,0.5628029211055295
26555,0.1070331530824308
26556,0.2466969850840187
26557,0.4708290790405725
26558,0.938278193275454
26559,0.3790332711291782
26560,0.301467204755637
26561,0.1868125397649514
26562,0.4631300645875212
26563,0.6633709925166541
26564,0.3986595220172887
26565,0.1247807987043593
26566,0.9442590968971404
26567,0.8024263833680579
26568,0.1096576415557736
26569,0.2205066614873921
26570,0.3308782201488496
26571,0.7703369059923442
26572,0.8856362173107659
26573,0.1583433983554994
26574,0.6193683166563815
26575,0.8339991044934714
26576,0.3383186942110481
26577,0.0784805474490328
26578,0.0814602510310153
26579,0.9430123323133992
26580,0.8604627079999994
26581,0.0918191582624791
26582,0.4206901560519508
26583,0.1234024185089723
26584,0.1148603183344381
26585,0.7805315090818505
26586,0.6826136632963361
26587,0.2581151425625573
26588,0.2180411253143183
26589,0.4162820029066941
26590,0.8277909807435064
26591,0.1019796176908494
26592,0.948231842070949
26593,0.9304802133186848
26594,0.5061070595711633
26595,0.8459513217672513
26596,0.0869735855987756
26597,0.3241254182995151
26598,0.9084698228386122
26599,0.8033840951623756
26600,0.9415226084532764
26601,0.5334322724948313
26602,0.8095255225519281
26603,0.2051370502123511
26604,0.4522692092301495
26605,0.5755383880642119
26606,0.7812743731084328
26607,0.719963252996469
26608,0.6760543200164174
26609,0.1359812046876021
26610,0.9037903964353752
26611,0.329027707565381
26612,0.6531587829247304
26613,0.0612847630643088
26614,0.904588895684802
26615,0.3996996020578285
26616,0.2990048613704706
26617,0.1259451185560361
26618,0.3036646246428173
26619,0.8609397337331568
26620,0.0450808722220959
26621,0.6373377159412471
26622,0.171994849124293
26623,0.8839775718468028
26624,0.0657524571691539
26625,0.3479907396619677
26626,0.6446320647397208
26627,0.9078183355009778
26628,0.1192076724420905
26629,0.0699147635197503
26630,0.589339296315331
26631,0.0796828027075742
26632,0.8632440754902149
26633,0.9347886453821068
26634,0.9213625659091254
26635,0.9307225509992132
26636,0.1511279115497519
26637,0.756507345961379
26638,0.0844975262428885
26639,0.4635445341386589
26640,0.314527880951882
26641,0.5779990716011372
26642,0.1819330889350927
26643,0.1779350636005233
26644,0.2335623824189915
26645,0.8544513015455405
26646,0.8748728762217365
26647,0.8227320720390258
26648,0.3687831876899743
26649,0.8504252203514714
26650,0.940981678466938
26651,0.1612116062373464
26652,0.9145327583546092
26653,0.911840107351708
26654,0.0563351860097475
26655,0.6274481567169614
26656,0.4961162228888296
26657,0.2067567447085193
26658,0.8646980128985987
26659,0.8314346477970302
26660,0.0487420567683212
26661,0.9091690842375718
26662,0.0621184155643664
26663,0.2247029841174855
26664,0.0796562621183517
26665,0.4452537180118857
26666,0.0555354807294701
26667,0.7608493724275718
26668,0.9233550066628852
26669,0.3007146042653765
26670,0.9484352779454592
26671,0.0631587607149673
26672,0.8175221643855836
26673,0.1362248971179427
26674,0.9020962623319824
26675,0.1054838393250524
26676,0.8028532874935468
26677,0.6375486241096329
26678,0.3029488806649563
26679,0.8582187750630857
26680,0.0544466625748393
26681,0.927569876276103
26682,0.8812845975110469
26683,0.1290439081542592
26684,0.0691599273118611
26685,0.878584897328093
26686,0.1274239380331046
26687,0.7791940223502578
26688,0.2402378978984954
26689,0.5119670587025906
26690,0.933073209915658
26691,0.8996511804764545
26692,0.0707669900113939
26693,0.1665874287820251
26694,0.90607881339009
26695,0.0990342943908289
26696,0.054111676120844
26697,0.8904167579107156
26698,0.2278766888222993
26699,0.2764178563493006
26700,0.4582743218634866
26701,0.0593859478775884
26702,0.852386494995396
26703,0.0806436121864308
26704,0.9383673918655874
26705,0.9261600121219188
26706,0.737841659142347
26707,0.8089714323651138
26708,0.0608016825792199
26709,0.9049040469837948
26710,0.10552658481364
26711,0.7159876182724496
26712,0.9035806606338757
26713,0.2239876441034606
26714,0.3969311059694729
26715,0.6836878736637012
26716,0.8831373151622512
26717,0.8544992502882942
26718,0.2998759910908755
26719,0.9148929449951758
26720,0.7502262430011299
26721,0.1181989689450682
26722,0.7366633692875841
26723,0.7606345503471483
26724,0.8922957991667139
26725,0.0993966552594406
26726,0.5737725630852853
26727,0.801081885024086
26728,0.659421798641281
26729,0.0627720333681099
26730,0.8964385688639714
26731,0.0791418175548637
26732,0.8635053120316107
26733,0.2895184117756594
26734,0.1662685776672779
26735,0.2046953348390935
26736,0.1806129239329756
26737,0.0824310115817057
26738,0.9122150304576014
26739,0.9097350877286112
26740,0.9346198951606652
26741,0.7729096475524155
26742,0.9457833159419958
26743,0.480077091858276
26744,0.4140527463877803
26745,0.9006332314160072
26746,0.6195876186703275
26747,0.9271872549028304
26748,0.8641604004431446
26749,0.9534299247196558
26750,0.8488725703952713
26751,0.1746372051131281
26752,0.3903732266299747
26753,0.6233012798812548
26754,0.9326052909990444
26755,0.934482430455433
26756,0.2059061234645267
26757,0.1618738590918087
26758,0.8911858112713208
26759,0.0792288757299487
26760,0.2696323104262552
26761,0.8322622626595094
26762,0.9169001914051088
26763,0.0644120085984349
26764,0.88517791504215
26765,0.596726113082285
26766,0.8262831593477532
26767,0.8036658401596855
26768,0.608787998158342
26769,0.655880721872598
26770,0.0562747500610567
26771,0.3072968886441574
26772,0.9095598006207796
26773,0.2624611740016224
26774,0.0833022473435817
26775,0.4298210973170789
26776,0.151217154241514
26777,0.9302034429513693
26778,0.8203572136093907
26779,0.4866996184509286
26780,0.7864407015422231
26781,0.0664785330928184
26782,0.7580229402073451
26783,0.696999200316474
26784,0.3555535386367147
26785,0.3225885767814735
26786,0.1256668931402027
26787,0.782974134929471
26788,0.305267924762346
26789,0.1971158409265325
26790,0.4378376814850572
26791,0.3024559028088142
26792,0.4440896491472498
26793,0.8638632380897566
26794,0.0507618347985166
26795,0.8785871085624721
26796,0.0733217785227991
26797,0.193268960570378
26798,0.044651034879287
26799,0.0783303510219265
26800,0.1885321187704783
26801,0.2121250459213359
26802,0.8013576365908847
26803,0.903314247250256
26804,0.8987586034001419
26805,0.628657823973209
26806,0.243454781695089
26807,0.155063905300774
26808,0.1815092300484634
26809,0.0838228133156405
26810,0.8303859108526599
26811,0.9530541595248722
26812,0.6976134339364385
26813,0.8279247477170765
26814,0.7973997143293615
26815,0.1987096107236187
26816,0.0480985080605396
26817,0.1284873118250692
26818,0.9037036752793878
26819,0.20897501279658
26820,0.4778009249362908
26821,0.7741160639364009
26822,0.0647420948388545
26823,0.7895076695164692
26824,0.3063525232858442
26825,0.2482941518751207
26826,0.8738734825798681
26827,0.1927005728311161
26828,0.1315519901710986
26829,0.7523994219168316
26830,0.9277850699645632
26831,0.9022066870540916
26832,0.927126201014497
26833,0.9138818797663304
26834,0.6568380700725251
26835,0.1009334782622752
26836,0.746968665385662
26837,0.9449773391996852
26838,0.7654272921449792
26839,0.1123770428618886
26840,0.7761409900198062
26841,0.9092171738319852
26842,0.4792567412734417
26843,0.0608103678892592
26844,0.5057882484121443
26845,0.9186580404855847
26846,0.9351729218030932
26847,0.1705343006609112
26848,0.6633629716581196
26849,0.8464980697902773
26850,0.8805631963232357
26851,0.85843160721133
26852,0.3202022736822018
26853,0.82841612133385
26854,0.9121589395834522
26855,0.4979079512979897
26856,0.3421500296795102
26857,0.9467607922824248
26858,0.9280025170824848
26859,0.0565596342243249
26860,0.2531261274335747
26861,0.0972095975493475
26862,0.8179329545632904
26863,0.057191430464606
26864,0.1110311338325309
26865,0.0586904693137338
26866,0.0962406465273773
26867,0.1590249774244205
26868,0.3824460283347937
26869,0.4773010673610257
26870,0.6310041976015055
26871,0.1440493289849031
26872,0.639965788061761
26873,0.6851332145286281
26874,0.6899251259048719
26875,0.8918883136253923
26876,0.7455861336497317
26877,0.861252693421609
26878,0.295574679075718
26879,0.3080097660970831
26880,0.4345663999518362
26881,0.8688113648495562
26882,0.0797745189432875
26883,0.0834270650668427
26884,0.1738269761840586
26885,0.6744028292291808
26886,0.766687177183194
26887,0.4383286705668184
26888,0.897248975205644
26889,0.9488755847212328
26890,0.0526028544903688
26891,0.7838747037204333
26892,0.2442145672908126
26893,0.8237302610749423
26894,0.0916493360469001
26895,0.8936887122420393
26896,0.5737921573776331
26897,0.3145311430870806
26898,0.1547948347051315
26899,0.1158099572088199
26900,0.2376430424991239
26901,0.2146665865531936
26902,0.637597490728537
26903,0.3093185309661119
26904,0.8762174079366293
26905,0.2352980066650158
26906,0.6954824103965513
26907,0.8840224271715523
26908,0.8325483456988205
26909,0.1681171200587596
26910,0.6676588787578461
26911,0.9074141640388604
26912,0.6894503688525998
26913,0.1095569256277986
26914,0.8784437234718222
26915,0.0524372753303259
26916,0.1185831548452079
26917,0.8764458179060439
26918,0.5112581652349555
26919,0.1437669681011077
26920,0.8872622590724992
26921,0.8413757641057402
26922,0.2314430541777938
26923,0.8514938920988194
26924,0.7682711476772374
26925,0.1287980293702461
26926,0.1229520426763901
26927,0.9177867458323752
26928,0.1996061336075386
26929,0.8069734729343789
26930,0.1285600068728757
26931,0.1042064837414911
26932,0.9402106724496244
26933,0.6988921239271403
26934,0.0668932084970176
26935,0.1312826842651198
26936,0.0767405003068767
26937,0.4432648773911537
26938,0.370288529020581
26939,0.8471188561415075
26940,0.8081658642322548
26941,0.778759114885798
26942,0.935413440089399
26943,0.1884931394549346
26944,0.9301368052310072
26945,0.4035643610176214
26946,0.4899148249554718
26947,0.8664831856586436
26948,0.9177043523042364
26949,0.2990294463555697
26950,0.4050516169500653
26951,0.0840360369199522
26952,0.9361708417457498
26953,0.1816823244190583
26954,0.8118903673261219
26955,0.9233410014154312
26956,0.0773919887845529
26957,0.7456709797748141
26958,0.6847144726818511
26959,0.0702646513199194
26960,0.0610291334133977
26961,0.1171682836334914
26962,0.1335792677088057
26963,0.5936390388818994
26964,0.4899567744429642
26965,0.2429199015090505
26966,0.0570727823574816
26967,0.9134613643838206
26968,0.2124981487951676
26969,0.7986301537527339
26970,0.46824522611691
26971,0.5187373175918549
26972,0.1321928583811486
26973,0.4738373129161164
26974,0.8857552300177213
26975,0.8762958579185384
26976,0.0590407355228185
26977,0.6753842890217291
26978,0.6537889634128361
26979,0.3400803928578292
26980,0.7271597069728944
26981,0.1216186464865717
26982,0.870524174213684
26983,0.1883542016558173
26984,0.8305320900704695
26985,0.3618542370731271
26986,0.4201647737956509
26987,0.8545261378836191
26988,0.3724947803301136
26989,0.7471546160772287
26990,0.0592860056721196
26991,0.6750648159977347
26992,0.938739810228996
26993,0.1323228688888118
26994,0.9043185158503748
26995,0.1492707376585022
26996,0.5703396743726535
26997,0.9161505237375784
26998,0.7876775825784504
26999,0.1454157644795385
27000,0.7551224830145135
27001,0.4559383197222331
27002,0.1123118316184948
27003,0.6024766067699492
27004,0.268568078640223
27005,0.4775493783279195
27006,0.1392087268275119
27007,0.9158035714757246
27008,0.9339976400526172
27009,0.8864812345406549
27010,0.8638406319794871
27011,0.9037199238104704
27012,0.0775843965257875
27013,0.5345870299229295
27014,0.1106127601265691
27015,0.2257507108217347
27016,0.2790126697347221
27017,0.0526364936482701
27018,0.7393081053261048
27019,0.8287684654518934
27020,0.1465621913430615
27021,0.1657191575367486
27022,0.8704217590041335
27023,0.0602092823379382
27024,0.8968688191189528
27025,0.0988722929224409
27026,0.8553943453478947
27027,0.580249290641626
27028,0.7044897109354293
27029,0.8571559661902816
27030,0.8343456186508091
27031,0.7342918224189068
27032,0.6574977134783385
27033,0.6592462551331328
27034,0.0759529390991739
27035,0.8977407064324051
27036,0.0788849184415086
27037,0.3604495023134552
27038,0.6252286428479621
27039,0.9396101433581212
27040,0.3932570406687994
27041,0.5969610988778531
27042,0.1193349416572348
27043,0.0995933018612971
27044,0.6636049187882382
27045,0.8620067070102312
27046,0.1086418369688603
27047,0.9403962399198498
27048,0.8091730001947056
27049,0.4663482502202914
27050,0.050138398002204
27051,0.0763353319617994
27052,0.1230583224720355
27053,0.8695775263760144
27054,0.1068437366655335
27055,0.909227019450773
27056,0.0799058334999332
27057,0.9116434352946938
27058,0.7658942869290878
27059,0.6481588651911508
27060,0.9311568951101692
27061,0.9320726836873606
27062,0.9045283786620129
27063,0.8835156578511882
27064,0.5901872886442926
27065,0.2302536532275402
27066,0.5901067859453336
27067,0.0490863373553404
27068,0.2328559451545413
27069,0.9172402657651358
27070,0.8984245790870471
27071,0.151370163514241
27072,0.9292150073778466
27073,0.2398403755155213
27074,0.8038954168411607
27075,0.1557030990641509
27076,0.0772403746615377
27077,0.129395178768692
27078,0.0873839261725503
27079,0.8803749974606083
27080,0.954437431391648
27081,0.9152088508515877
27082,0.1727049432625913
27083,0.1979850546695414
27084,0.9412327506117968
27085,0.1325091206593232
27086,0.0609282745237413
27087,0.9415575564438842
27088,0.9416993490171068
27089,0.6050042158108018
27090,0.0834293817476581
27091,0.5113643979606068
27092,0.1061103533747338
27093,0.11815628104214
27094,0.1012000227465263
27095,0.8889734897544209
27096,0.8624822708276348
27097,0.7651267335411092
27098,0.2865385750579614
27099,0.9185315624731129
27100,0.9359686072828444
27101,0.5908922328284563
27102,0.0907165367514949
27103,0.8536525124997288
27104,0.7548110968919978
27105,0.5513536361004927
27106,0.2352976690650782
27107,0.7733216877328029
27108,0.8706730765327385
27109,0.103768996495554
27110,0.2596921539866385
27111,0.2606581169396264
27112,0.0976274442089782
27113,0.0498653321754998
27114,0.5370343628683287
27115,0.8386530515471536
27116,0.3862704672089266
27117,0.2810090525199048
27118,0.8786597231141646
27119,0.0613573272304479
27120,0.6446103931301689
27121,0.563609772432532
27122,0.8221769605509062
27123,0.8691280047610694
27124,0.911515669663693
27125,0.6437016400763441
27126,0.6604244329773904
27127,0.1959730406578534
27128,0.4603492210698407
27129,0.1288913148809968
27130,0.5484072972227222
27131,0.746823704763454
27132,0.5730250646274688
27133,0.8420918551014649
27134,0.7279186765304754
27135,0.8585040154880499
27136,0.9393447059842052
27137,0.9115847556321052
27138,0.6681203086199762
27139,0.0541396741227065
27140,0.7786961060950874
27141,0.8058886866569591
27142,0.6968708706141503
27143,0.3026247040562401
