sequence,state
26327,0.9520077547072544
26328,0.9104290868505136
26329,0.8543050903815427
26330,0.8926851052907204
26331,0.1640994721511029
26332,0.6448161042517664
26333,0.895140617101564
26334,0.1606684318331525
26335,0.0820157885371009
26336,0.1347075806406887
26337,0.7565144269281097
26338,0.6820198584292133
26339,0.5870231727484726
26340,0.1538293551457048
26341,0.2669135464311315
26342,0.8509572413364791
26343,0.4339005599110932
26344,0.8414825638729353
26345,0.102777817963324
26346,0.1519986737808912
26347,0.0695903012929697
26348,0.0968556153154965
26349,0.1159794573884065
26350,0.9313414547692602
26351,0.0924682456522705
26352,0.313106732239973
26353,0.783074486182723
26354,0.8778959414496325
26355,0.9139228959581248
26356,0.0725959665504706
26357,0.0506325526312023
26358,0.0652712576448294
26359,0.9276854979129244
26360,0.3076286677210034
26361,0.8868161699649836
26362,0.1539936484253624
26363,0.0840623091399034
26364,0.5955864140236827
26365,0.9263774566817916
26366,0.1524689429867735
26367,0.5695192384733913
26368,0.0475221501119364
26369,0.7922031964931807
26370,0.5035407964271833
26371,0.0496837888425848
26372,0.1091964177094696
26373,0.1084484610625357
26374,0.835370877434212
26375,0.8217593241977239
26376,0.124717023825161
26377,0.9205665650685882
26378,0.0549996405424417
26379,0.9167426552827368
26380,0.9391283292565388
26381,0.7578744950911862
26382,0.9026398025224632
26383,0.8071559178076659
26384,0.8940812544536983
26385,0.5872930448496732
26386,0.0564130373845612
26387,0.5626818448206932
26388,0.2781284422922172
26389,0.6962258343666763
26390,0.8620401075440988
26391,0.5832294873984214
26392,0.9447977773958548
26393,0.1126160413223568
26394,0.165580825415003
26395,0.1161648879527777
26396,0.1270716577014881
26397,0.58877500675386
26398,0.7863877554106468
26399,0.0680301328783014
26400,0.9061821544535354
26401,0.0717494548471829
26402,0.1040092810954839
26403,0.7737492252041844
26404,0.1274471399623188
26405,0.9215591812688968
26406,0.9066729928298208
26407,0.0474383092757566
26408,0.0926777732179341
26409,0.823755517791469
26410,0.6625171941096605
26411,0.0752124663358826
26412,0.9420323615842509
26413,0.9384457669676088
26414,0.1082614811598996
26415,0.9432052575110283
26416,0.3931454773728843
26417,0.8738515354627123
26418,0.1783905263208973
26419,0.7670865947071887
26420,0.9004303902346088
26421,0.8029772891874347
26422,0.8266902199850413
26423,0.9191075804856694
26424,0.3707095442637306
26425,0.0979144153389948
26426,0.6319259867865761
26427,0.2104596737814165
26428,0.9043490988840952
26429,0.5146167386230192
26430,0.2967020348799332
26431,0.5229463965269947
26432,0.2494543502117789
26433,0.9405356472313358
26434,0.9221419443274566
26435,0.131560278137247
26436,0.7505741110389728
26437,0.9393592885087674
26438,0.8306171329313404
26439,0.6822764862742049
26440,0.8973147717164812
26441,0.0979947779875179
26442,0.9312796876162572
26443,0.0515618572796669
26444,0.0643907278763522
26445,0.7054384716781336
26446,0.0523697799560359
26447,0.0783151255719876
26448,0.5799866336379127
26449,0.0617812361370492
26450,0.6840923911602534
26451,0.1408898341559085
26452,0.7348367653616692
26453,0.3960702932679277
26454,0.0758324291695602
26455,0.2229869361366167
26456,0.9422801338923088
26457,0.1021959330956289
26458,0.3896631603520704
26459,0.0829815814303817
26460,0.8191182997665516
26461,0.0568226271487009
26462,0.8119307230263733
26463,0.9279448866171128
26464,0.1822764660555662
26465,0.4460480051343867
26466,0.2932712347780531
26467,0.4381044231903083
26468,0.0885010684062127
26469,0.8174507767495038
26470,0.9374273861178564
26471,0.2379662796455312
26472,0.2361468966877767
26473,0.1100520453571485
26474,0.1920946485860174
26475,0.0883484433200779
26476,0.0665505578612591
26477,0.9482099330452012
26478,0.0538368484084277
26479,0.1914930687447833
26480,0.9429678624438728
26481,0.1249518971490797
26482,0.7478663020030655
26483,0.0823095977914816
26484,0.1684149718084663
26485,0.1710529239205378
26486,0.3682108610882504
26487,0.8861389086091916
26488,0.3600987081914787
26489,0.1006381426402045
26490,0.6692339558329569
26491,0.0752751445783787
26492,0.4813551276016689
26493,0.927138145449672
26494,0.7617178797162234
26495,0.7958867847062584
26496,0.3310045380374851
26497,0.8815472173737047
26498,0.1584941667973559
26499,0.5429059782029454
26500,0.947031541760401
26501,0.8044265845228157
26502,0.5181281898109014
26503,0.6091396315770927
26504,0.9159071684512596
26505,0.064682930397175
26506,0.2948012890566799
26507,0.841771490272889
26508,0.1501420448113331
26509,0.2013531473807298
26510,0.9464095712312176
26511,0.5124609098486044
26512,0.7410873867171031
26513,0.7657543644882481
26514,0.924227601021644
26515,0.0728847508356536
26516,0.9108167980366296
26517,0.1104653895596887
26518,0.0531615229495681
26519,0.6675827183343058
26520,0.2305155498409478
26521,0.0868808158651212
26522,0.3175518001781802
26523,0.2613845828332033
26524,0.7149364001427032
26525,0.1125742392864581
26526,0.0793002800349317
26527,0.9466207366584232
26528,0.9254108085366712
26529,0.6889220692103222
26530,0.1254800130820559
26531,0.7830633287772746
26532,0.768543304679962
26533,0.2431344163582956
26534,0.1416668822586065
26535,0.931913659234854
26536,0.9437769491155542
26537,0.7334656284968667
26538,0.7556890994238713
26539,0.2360357633787158
26540,0.1268503285416539
26541,0.5352809069379574
26542,0.9363595550643864
26543,0.6237594503880843
26544,0.1518883715741102
26545,0.0977039883227917
26546,0.2185936526406854
26547,0.173610663163746
26548,0.9022125629134912
26549,0.1703079893889285
26550,0.3275846076873438
26551,0.2507677557575682
26552,0.9074526413414592
26553,0.3750291157277591
26554,0.4028297039995118
26555,0.0849529798712045
26556,0.2330474885913417
26557,0.5249060878681788
26558,0.9352193968020454
26559,0.2817240538024547
26560,0.2877621001263875
26561,0.1988976843992576
26562,0.6730570686526215
26563,0.7039696611492562
26564,0.3258022076006283
26565,0.1947275494234185
26566,0.9388626877809556
26567,0.7521915176566365
26568,0.0801579995231744
26569,0.2326813391137638
26570,0.3983977478779132
26571,0.8466836050573072
26572,0.8624546379280844
26573,0.134949301534216
26574,0.600961821904561
26575,0.794959744768833
26576,0.3313073888212444
26577,0.078163238183129
26578,0.0897789496589223
26579,0.9387593807230776
26580,0.8599990683040971
26581,0.087230416596525
26582,0.284103601586606
26583,0.110534422863783
26584,0.1242541641352219
26585,0.7157206604783106
26586,0.6936255020487129
26587,0.2641550423568929
26588,0.1793141915660622
26589,0.3960883313684866
26590,0.7463245933395701
26591,0.104228907911863
26592,0.9473755059987964
26593,0.9324771869669592
26594,0.5043288652922747
26595,0.8189805183807163
26596,0.0906042894219293
26597,0.2682374237797104
26598,0.8730392080679982
26599,0.7275358083184478
26600,0.9376913952958432
26601,0.3621840024111731
26602,0.814152528225411
26603,0.1929434521878725
26604,0.3564323972896992
26605,0.5716327828671578
26606,0.8647575336847655
26607,0.7802026159052844
26608,0.6974089180713665
26609,0.1273157291288572
26610,0.8977482747682906
26611,0.3092533795070709
26612,0.6409938809170249
26613,0.055788209257682
26614,0.884885309009105
26615,0.2750598590969239
26616,0.0972423371649972
26617,0.1224090243135728
26618,0.301810080416683
26619,0.8076766915545597
26620,0.0463154277362567
26621,0.6751231108272285
26622,0.1624253784673852
26623,0.8734083348179433
26624,0.0729629775444381
26625,0.218536296150638
26626,0.660510670492544
26627,0.8740701175655593
26628,0.0990282332830105
26629,0.0783577284278474
26630,0.5364889487462884
26631,0.128013780893954
26632,0.8526780653234282
26633,0.9394917372038032
26634,0.930320955840674
26635,0.9260233203701316
26636,0.1359223444107135
26637,0.834182117537704
26638,0.0814564281453095
26639,0.6455929092334579
26640,0.3372200850614171
26641,0.4366974658999404
26642,0.1705673620531084
26643,0.2404635960335003
26644,0.1918034331403728
26645,0.8214482115468632
26646,0.8684236196290525
26647,0.8504899530086775
26648,0.4239462005290583
26649,0.8857037261298264
26650,0.9368321937184214
26651,0.1547057520758877
26652,0.910021553664242
26653,0.9051914429879434
26654,0.0548584630629729
26655,0.5980535993009396
26656,0.4343202059050977
26657,0.1997092792581546
26658,0.8689138770734818
26659,0.9007568654256214
26660,0.0523667969947323
26661,0.902099218079184
26662,0.0582719275207424
26663,0.2024494603388564
26664,0.0754171079004444
26665,0.368324967171902
26666,0.0551499659873027
26667,0.6446413972235613
26668,0.9266181298526754
26669,0.3135527323969819
26670,0.9400128491733036
26671,0.0706501606285738
26672,0.7855768278501728
26673,0.1258648945471303
26674,0.8853299662470002
26675,0.1868462736849348
26676,0.8399779868128932
26677,0.5516819128533383
26678,0.2816795650030577
26679,0.8901129725936924
26680,0.0542432460149059
26681,0.9279006064773754
26682,0.8291880018362652
26683,0.2346250401286255
26684,0.066311021729392
26685,0.9028821224846628
26686,0.1242772214779961
26687,0.693436599382525
26688,0.2205568724290013
26689,0.5049670056134736
26690,0.9240107188380998
26691,0.8686420254404366
26692,0.0811479609149937
26693,0.1611920955436483
26694,0.8844636446801242
26695,0.0848748301456981
26696,0.0525975284442807
26697,0.9015639612639398
26698,0.2126072295434072
26699,0.1963809793510093
26700,0.5895724506124173
26701,0.0635847429829576
26702,0.8598586852377136
26703,0.0913006274861735
26704,0.9349800286246056
26705,0.9260216787730864
26706,0.6149632222588314
26707,0.8301667329189469
26708,0.059205047515198
26709,0.91518821353385
26710,0.1006626649147973
26711,0.7548279901088817
26712,0.9136585159864866
26713,0.154860834233402
26714,0.3956625549720421
26715,0.582376524704571
26716,0.8539300690639194
26717,0.834643907088713
26718,0.3871718438703845
26719,0.9070902358060534
26720,0.7679923322482435
26721,0.1512545084870771
26722,0.8184267356904752
26723,0.8278747863997478
26724,0.9013389145260337
26725,0.0924698748205983
26726,0.7575709274984455
26727,0.8963621591659204
26728,0.6109717858468374
26729,0.0651656578948275
26730,0.9061424821672646
26731,0.0773805416320603
26732,0.8356801829507922
26733,0.3631418155663081
26734,0.3280629135191643
26735,0.2212271300399166
26736,0.1520632894307846
26737,0.0925346029722179
26738,0.9247073014779466
26739,0.917875331062438
26740,0.9403258429693448
26741,0.8188774642014205
26742,0.9454121079515262
26743,0.4230740980010063
26744,0.4063477503284969
26745,0.9015936681254338
26746,0.6401430664964755
26747,0.923556523155096
26748,0.8752622125937487
26749,0.9538158781681
26750,0.8097044549439769
26751,0.2099709792542924
26752,0.223687024343687
26753,0.6188901221803397
26754,0.9293279504779988
26755,0.9335198592859002
26756,0.1859113208892963
26757,0.1108965019150056
26758,0.9227881744240826
26759,0.0860674409676917
26760,0.318108403224008
26761,0.8228418437406426
26762,0.926908161220313
26763,0.0617948441347038
26764,0.8654546529610702
26765,0.4601471591816341
26766,0.8861667871043288
26767,0.7145453422863787
26768,0.4522356511002829
26769,0.4814150818475355
26770,0.0616274043344451
26771,0.2819508571990303
26772,0.8586509540141677
26773,0.4011009709937586
26774,0.0848793821236766
26775,0.5371991281421027
26776,0.1796695262573542
26777,0.9286347656311552
26778,0.8256826685896405
26779,0.4323168356262224
26780,0.8985133644220948
26781,0.0706062743090855
26782,0.7984845483315989
26783,0.5679870085361891
26784,0.316419407435148
26785,0.3704711687820743
26786,0.1238257161968312
26787,0.8200956516667798
26788,0.259997600630367
26789,0.1898333943114396
26790,0.4195741623912173
26791,0.2307740848222983
26792,0.322172815131475
26793,0.8859719347638322
26794,0.0544853160008801
26795,0.8825413855441905
26796,0.0643118773119919
26797,0.2917205255076049
26798,0.0467495698499816
26799,0.1085300382392047
26800,0.128860820871467
26801,0.206566496738207
26802,0.8201933832533
26803,0.9253314945047486
26804,0.9133868102760064
26805,0.6705790002854191
26806,0.3952145473040359
26807,0.1101762851288922
26808,0.2881251415125185
26809,0.0822392256198734
26810,0.8060170499106307
26811,0.951136323307942
26812,0.711760879872851
26813,0.873943236649607
26814,0.8269093034351815
26815,0.1866356588091283
26816,0.0569386644543696
26817,0.1336393226754918
26818,0.9285516271569176
26819,0.2212269604838067
26820,0.3672599684695358
26821,0.8314239151454287
26822,0.0673254353674392
26823,0.7484712887792806
26824,0.3119499244409575
26825,0.3069539125879726
26826,0.888272780631104
26827,0.236153530583558
26828,0.121107093505222
26829,0.7393900783782794
26830,0.9331172811362154
26831,0.9045403455334916
26832,0.9161804481897328
26833,0.9003739334865348
26834,0.7756069677944326
26835,0.1329552518393058
26836,0.7798744181545074
26837,0.9417923123025266
26838,0.8358007373856177
26839,0.0959071488630686
26840,0.7783608033904817
26841,0.8381258581499119
26842,0.5920938286799085
26843,0.0587797475772766
26844,0.4708370359256865
26845,0.9090215216125288
26846,0.9368428209678648
26847,0.1759448087374755
26848,0.6002863369854785
26849,0.8285707333303227
26850,0.9122238383377502
26851,0.8372565039344763
26852,0.3845278204139681
26853,0.7769578801278356
26854,0.9166221435983944
26855,0.5437330147558901
26856,0.3161401535913043
26857,0.9437757625942048
26858,0.929332882886462
26859,0.0594053043824635
26860,0.2447831904464845
26861,0.0911609101914822
26862,0.8260234356374937
26863,0.059670893829693
26864,0.1180555853228806
26865,0.0662672576901283
26866,0.0981963930215449
26867,0.1018893315270414
26868,0.2877129674037026
26869,0.3881271242114099
26870,0.5662278366696892
26871,0.1267803263191762
26872,0.4822164118886881
26873,0.7110041798885521
26874,0.7912523837153365
26875,0.910529045212342
26876,0.7583138944845748
26877,0.8309283653759988
26878,0.2042005890441497
26879,0.2451658914045887
26880,0.3214683438392748
26881,0.863193425022576
26882,0.0761116679397125
26883,0.0893122752365142
26884,0.2456197433874922
26885,0.5298340909610064
26886,0.7744733072417974
26887,0.4108753303308496
26888,0.8798704263388745
26889,0.9512071688863872
26890,0.0564567394572739
26891,0.7020862068048326
26892,0.2107903571664099
26893,0.8743152158288259
26894,0.093033440397807
26895,0.8964593431080781
26896,0.3600552119397929
26897,0.2488175292326233
26898,0.1213417344822456
26899,0.096703109028663
26900,0.1548153601782342
26901,0.2017022724164109
26902,0.7071057275419959
26903,0.3372283153474437
26904,0.9111899823612252
26905,0.2563995208915759
26906,0.8015933652566637
26907,0.9011894738727187
26908,0.8821509961516881
26909,0.1588236312346939
26910,0.6151165480700881
26911,0.9111597286387024
26912,0.7769544624673128
26913,0.1019638460489623
26914,0.8501924595764744
26915,0.0540362107734792
26916,0.129596749801511
26917,0.859912355236546
26918,0.5689150354359581
26919,0.1669563206613824
26920,0.9175869220086996
26921,0.871706836161157
26922,0.2005667886511223
26923,0.78940438215835
26924,0.770761594190011
26925,0.1227745228731777
26926,0.106535135254817
26927,0.9214891968172206
26928,0.1563120496224245
26929,0.8212415873887517
26930,0.1077731432739838
26931,0.1536489847116097
26932,0.9371019131054972
26933,0.6696391412885138
26934,0.0668779114919635
26935,0.1070134610158005
26936,0.0845282665083124
26937,0.4828943755547435
26938,0.3390941382046226
26939,0.8583514963128365
26940,0.6636057075863582
26941,0.8496267866737889
26942,0.936686837120319
26943,0.2246114038299907
26944,0.9079614843321078
26945,0.475287541205709
26946,0.7490160181771597
26947,0.8901769734541678
26948,0.9191625492702724
26949,0.3154965110383945
26950,0.4071116651571184
26951,0.0754544750773424
26952,0.9356017710211868
26953,0.1910698138821669
26954,0.807691244757291
26955,0.9175853916984856
26956,0.08551591639517
26957,0.7621209785556038
26958,0.7061477601251223
26959,0.0700904710161344
26960,0.0596393473847479
26961,0.1223181663480064
26962,0.1485180065139164
26963,0.6605204086915253
26964,0.4843655914058016
26965,0.222108731546223
26966,0.0542815752631406
26967,0.9151997279158406
26968,0.1952149087131276
26969,0.8808313896727811
26970,0.4363206115959326
26971,0.5737251983293198
26972,0.1465239999325424
26973,0.4355243054905608
26974,0.89276902888322
26975,0.8216351310920138
26976,0.069462351526498
26977,0.6651452210089037
26978,0.5996158852738138
26979,0.286841551439274
26980,0.7043270225155454
26981,0.101312299584459
26982,0.8800187300618498
26983,0.2611504016473054
26984,0.8398715590699757
26985,0.6019536938487343
26986,0.5752410130052226
26987,0.8173534788856504
26988,0.5118577581195229
26989,0.7587956463724663
26990,0.0643274827210527
26991,0.6108768997062314
26992,0.9402274228062324
26993,0.1724228932378207
26994,0.9133797999212524
26995,0.1326611464784313
26996,0.7101686464939692
26997,0.8796841532649843
26998,0.817710370574217
26999,0.1805764623568415
27000,0.7939486640396092
27001,0.4825299204876282
27002,0.1580284110457044
27003,0.7621758651078195
27004,0.4294745318859493
27005,0.4627860869788126
27006,0.1338563024202569
27007,0.9209980146738213
27008,0.934033271114996
27009,0.910516809964075
27010,0.8582662810119516
27011,0.9268635692287984
27012,0.0872287372398309
27013,0.5332031532061635
27014,0.100508026149989
27015,0.4953305991664396
27016,0.2432737907067431
27017,0.050719650661068
27018,0.7744572019674553
27019,0.7095685731373906
27020,0.1786394270180309
27021,0.2024914900490232
27022,0.8432373577446933
27023,0.0582268540842329
27024,0.903115358161236
27025,0.1028406152960809
27026,0.873248333361086
27027,0.41971476477397
27028,0.6410232157057453
27029,0.7425054764636869
27030,0.8039949094570007
27031,0.6484967928567716
27032,0.7421078000666268
27033,0.6728022477062701
27034,0.0750341557005577
27035,0.9283948822512704
27036,0.0699530485353076
27037,0.3837045994114759
27038,0.6912378703211325
27039,0.9413455973048392
27040,0.3721914832831519
27041,0.6243811090524661
27042,0.129746924997388
27043,0.1587277737132185
27044,0.3123228308055924
27045,0.8516448837072941
27046,0.107151324151305
27047,0.9419688228689768
27048,0.8432328235108474
27049,0.4289185873511432
27050,0.053248999521186
27051,0.0767552639728282
27052,0.1068182744666811
27053,0.781833263122655
27054,0.1210146444688755
27055,0.9212176007726104
27056,0.0813321198552318
27057,0.9282787823981532
27058,0.7847388873166098
27059,0.7058880704259645
27060,0.9394857845856296
27061,0.919901596582258
27062,0.9112474886236972
27063,0.9066364963937936
27064,0.5906851432848749
27065,0.230947306855964
27066,0.6498639079020394
27067,0.0481820882395135
27068,0.2854678915007713
27069,0.908570799974066
27070,0.9154362897166344
27071,0.1299785154413613
27072,0.9221577541239848
27073,0.2517737588995962
27074,0.7930751759551182
27075,0.1274406705708327
27076,0.0755411654385809
27077,0.1270581824550822
27078,0.0940993400755657
27079,0.8912339655242046
27080,0.9530510493266792
27081,0.9167107232155458
27082,0.179085707378693
27083,0.2448095202613564
27084,0.9437349707004676
27085,0.1215704715653406
27086,0.0683129829752322
27087,0.9396049838147748
27088,0.9451729643955984
27089,0.5283967478319664
27090,0.1023421446462291
27091,0.5245520736495752
27092,0.1203114619508878
27093,0.1207804195134399
27094,0.0931623265450534
27095,0.8813806690197039
27096,0.8715231795291429
27097,0.7194471053443054
27098,0.1944899362708173
27099,0.9193574819093936
27100,0.9335289315362832
27101,0.5692061842172347
27102,0.0911190724667042
27103,0.8242650165475432
27104,0.776857488324062
27105,0.5599061526925676
27106,0.2176213047200612
27107,0.6431114638906591
27108,0.8218079964428194
27109,0.105747811624945
27110,0.3336558994218281
27111,0.2321137197373552
27112,0.0886012936828909
27113,0.0506849846200093
27114,0.7108263528621368
27115,0.8356965219272777
27116,0.495373012077669
27117,0.2157967758110952
27118,0.9018878606885236
27119,0.0684755098100887
27120,0.6726982871301519
27121,0.7102928854322551
27122,0.8231831896457501
27123,0.8691602852007555
27124,0.902255652822809
27125,0.5202995375187165
27126,0.6622235137333575
27127,0.1538504543627722
27128,0.4514579739336359
27129,0.117466044373789
27130,0.6751663801187802
27131,0.8163283171836986
27132,0.5295966545074573
27133,0.8297837952270007
27134,0.7689345826447376
27135,0.8889666093586557
27136,0.9430610937920704
27137,0.9172426958241444
27138,0.6586462948335037
27139,0.0583813889507669
27140,0.802830367014554
27141,0.7733588338473563
27142,0.7707116132135917
27143,0.267225710429927
27144,0.1887129800767686
27145,0.8199519852156212
